15:05:21.151 INFO  - Stream block (StreamBlock 17-1-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
15:05:21.154 INFO  - Stream block (StreamBlock 17-2-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
15:05:21.156 INFO  - Stream block (StreamBlock 17-3-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
15:05:21.159 INFO  - Stream block (StreamBlock 17-4-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
15:05:21.161 INFO  - Stream block (StreamBlock 17-5-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
15:05:21.164 INFO  - Stream block (StreamBlock 17-6-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
15:05:21.167 INFO  - Stream block (StreamBlock 17-7-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
15:05:21.169 INFO  - Stream block (StreamBlock 17-8-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
15:05:21.174 INFO  - Applying hardware setup related configuration...
15:05:21.174 INFO  - Checking if the port(s) require reboot after the apply...
15:05:21.177 INFO  - Completed hardware setup related configuration
15:05:21.182 INFO  - Applying network interfaces
15:05:21.182 INFO  - Completed applying network interfaces
15:05:22.595 INFO  - Applied 160 object change(s) to the hardware.

15:05:23.110 INFO  - Learning: Start L2 Learning 1 finished.  Elapsed time [00:00:10.480]
15:05:23.110 INFO  - Running command: Clear All Results 1
15:05:23.271 INFO  - Applied 0 object change(s).

15:05:23.271 INFO  - Clear All Protocol Results is successful
15:05:23.272 INFO  - Clear All Results 1 finished.  Elapsed time [00:00:00.162]
15:05:23.272 INFO  - Running command: Start Traffic 1
15:05:23.282 INFO  - Applied 0 object change(s).

15:05:23.525 INFO  - Start Traffic 1 finished.  Elapsed time [00:00:00.253]
15:05:23.526 INFO  - Running command: Wait For Traffic Stop 1
15:05:28.132 INFO  - Wait For Traffic Stop 1 finished.  Elapsed time [00:00:04.606]
15:05:28.132 INFO  - Running command: Wait 1
15:05:29.681 INFO  - Wait 1 finished.  Elapsed time [00:00:01.549]
15:05:29.682 INFO  - Running command: If
